what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802801418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802802976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802828282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802829722
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334802831106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802833260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802918211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802926712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802930226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802931512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802933980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802934447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802960429
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334802961978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802968152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802970074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334802975022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334802977076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802989910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802994048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334802999171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803000889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803034655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803087762
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334803087948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803091000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803094222
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334803094286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334803103737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803106443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334803121419
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334803124534
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1334803125456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334803126872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334803131826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334803132391
