what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333333546033
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333333548275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333333556081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333333587599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333333602066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333333608599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333333770205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333333777827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333333871716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333333875690
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1333334162995
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1333334165912
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1333334167261
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1333334168670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333334175105
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1333334242879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334244433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334259345
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1333334259955
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1333334259980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334261985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334312457
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334313857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334327517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334329760
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334329865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334334722
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334334722
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1333334337609
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1333334337615
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1333334338397
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1333334340791
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334340949
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1333334340949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334342737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334344452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.maximizePart",1333334345859
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1333334348122
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333334350511
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334350843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334350897
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333334358583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333334362706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334367293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334370108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334379740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334455319
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1333334455415
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1333334455532
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334455842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334467657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334470760
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334470783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334473610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334474636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334478732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334480020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334482852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334483614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334483890
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1333334486875
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334488829
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334498144
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334498144
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334500341
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1333334500341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334502606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334505082
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333334510705
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334514412
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334518007
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333334822176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334824678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334826891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334831302
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333334835805
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334843720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334843763
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334851969
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334851970
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333334855608
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334856075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334856118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333334859678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334861291
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334861291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334862225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333334863698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333334867147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333334875191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334879229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334879444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1333334894532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334901719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333334901922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333334902922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335067883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335125830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333335139341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335140539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335145636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335152595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335165476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335173142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333335177682
