what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1334691347333
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1334691347421
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1334691348869
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1334691349263
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1334691354047
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1334691501841
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1334691503873
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334691504136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334691504305
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1334692441517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334694504860
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334694505037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334694507299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696047335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696049049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696050401
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334696050551
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1334696051065
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1334696051126
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1334696052101
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1334696052156
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1334696052176
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1334696052225
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1334696052274
